case	k	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
top_1	1	98	0.001	400	410.80307388305664	1.0270076847076417	373	0.9325	100	3.5443239212036133	3.0620623779296876	25	0.25	False
top_1	1	99	0.001	400	411.00048446655273	1.027501211166382	374	0.935	100	3.5477135181427	3.065451965332031	25	0.25	False
top_1	1	100	0.001	400	409.6126480102539	1.0240316200256347	371	0.9275	100	3.543604612350464	3.0613433837890627	24	0.24	False
top_2	2	1	0.01	400	1845.1259231567383	4.612814807891846	0	0.0	100	4.63716983795166	4.154908142089844	1	0.01	True
top_2	2	2	0.01	400	1804.7817687988281	4.51195442199707	13	0.0325	100	4.602626323699951	4.120364990234375	2	0.02	True
top_2	2	3	0.01	400	1764.7406463623047	4.4118516159057615	34	0.085	100	4.5879011154174805	4.1056396484375	1	0.01	True
top_2	2	4	0.01	400	1730.5344543457031	4.326336135864258	63	0.1575	100	4.56392240524292	4.081661071777344	4	0.04	True
top_2	2	5	0.01	400	1689.6575622558594	4.224143905639648	76	0.19	100	4.546034336090088	4.063772583007813	4	0.04	True
top_2	2	6	0.01	400	1648.7769927978516	4.121942481994629	100	0.25	100	4.528906345367432	4.046644897460937	5	0.05	True
top_2	2	7	0.01	400	1613.0840454101562	4.032710113525391	122	0.305	100	4.512325286865234	4.0300634765625	5	0.05	True
top_2	2	8	0.01	400	1576.986099243164	3.94246524810791	128	0.32	100	4.4993486404418945	4.01708740234375	6	0.06	True
top_2	2	9	0.01	400	1540.595603942871	3.8514890098571777	138	0.345	100	4.488133907318115	4.005872802734375	5	0.05	True
top_2	2	10	0.01	400	1498.2969207763672	3.745742301940918	153	0.3825	100	4.473565101623535	3.9913031005859376	5	0.05	True
top_2	2	11	0.01	400	1470.8193664550781	3.6770484161376955	160	0.4	100	4.44889497756958	3.9666339111328126	5	0.05	True
top_2	2	12	0.01	400	1433.307273864746	3.5832681846618653	170	0.425	100	4.436155319213867	3.9538934326171873	5	0.05	True
top_2	2	13	0.01	400	1397.4268035888672	3.493567008972168	182	0.455	100	4.422501564025879	3.9402398681640625	7	0.07	True
top_2	2	14	0.01	400	1367.3094329833984	3.418273582458496	187	0.4675	100	4.402595520019531	3.9203335571289064	7	0.07	True
top_2	2	15	0.01	400	1335.0596084594727	3.337649021148682	200	0.5	100	4.38564395904541	3.9033819580078126	8	0.08	True
top_2	2	16	0.01	400	1300.7386093139648	3.2518465232849123	207	0.5175	100	4.37764310836792	3.8953814697265625	8	0.08	True
top_2	2	17	0.01	400	1267.6986083984375	3.1692465209960936	217	0.5425	100	4.357588768005371	3.8753271484375	8	0.08	True
top_2	2	18	0.01	400	1239.6618728637695	3.099154682159424	220	0.55	100	4.331140518188477	3.8488787841796874	8	0.08	True
top_2	2	19	0.01	400	1202.8500213623047	3.007125053405762	234	0.585	100	4.3213653564453125	3.83910400390625	8	0.08	True
top_2	2	20	0.01	400	1173.9201431274414	2.9348003578186037	243	0.6075	100	4.308951377868652	3.8266897583007813	8	0.08	True
top_2	2	21	0.01	400	1145.8804321289062	2.8647010803222654	255	0.6375	100	4.287209987640381	3.80494873046875	9	0.09	True
top_2	2	22	0.01	400	1117.04248046875	2.792606201171875	258	0.645	100	4.2723002433776855	3.7900384521484374	9	0.09	True
top_2	2	23	0.01	400	1089.3646202087402	2.723411550521851	267	0.6675	100	4.258975028991699	3.7767132568359374	10	0.1	True
top_2	2	24	0.01	400	1060.7006874084473	2.651751718521118	269	0.6725	100	4.238038063049316	3.7557763671875	11	0.11	True
top_2	2	25	0.01	400	1031.6915893554688	2.579228973388672	275	0.6875	100	4.215302467346191	3.733041076660156	10	0.1	True
top_2	2	26	0.01	400	1007.2111015319824	2.5180277538299563	286	0.715	100	4.209259033203125	3.7269976806640623	10	0.1	True
top_2	2	27	0.01	400	985.1463851928711	2.462865962982178	285	0.7125	100	4.185728549957275	3.703466796875	10	0.1	True
top_2	2	28	0.01	400	953.2961883544922	2.3832404708862303	294	0.735	100	4.175909519195557	3.6936480712890627	10	0.1	True
top_2	2	29	0.01	400	925.4639778137207	2.313659944534302	303	0.7575	100	4.159094333648682	3.6768328857421877	10	0.1	True
top_2	2	30	0.01	400	901.7607345581055	2.254401836395264	298	0.745	100	4.13887882232666	3.656617431640625	10	0.1	True
top_2	2	31	0.01	400	884.4349899291992	2.211087474822998	310	0.775	100	4.117128849029541	3.6348672485351563	12	0.12	True
top_2	2	32	0.01	400	859.2403812408447	2.148100953102112	310	0.775	100	4.102426528930664	3.6201654052734376	12	0.12	True
top_2	2	33	0.01	400	837.7284469604492	2.094321117401123	314	0.785	100	4.082033157348633	3.599771728515625	13	0.13	True
top_2	2	34	0.01	400	812.435962677002	2.0310899066925048	317	0.7925	100	4.066396236419678	3.584134521484375	12	0.12	True
top_2	2	35	0.01	400	798.3091773986816	1.9957729434967042	319	0.7975	100	4.0462846755981445	3.5640228271484373	11	0.11	True
top_2	2	36	0.01	400	765.0756187438965	1.9126890468597413	330	0.825	100	4.035585880279541	3.553323974609375	13	0.13	True
top_2	2	37	0.01	400	746.2257347106934	1.8655643367767334	331	0.8275	100	4.029563903808594	3.547302551269531	11	0.11	True
top_2	2	38	0.01	400	725.6450347900391	1.8141125869750976	336	0.84	100	4.011537551879883	3.529276123046875	12	0.12	True
top_2	2	39	0.01	400	707.0202331542969	1.7675505828857423	335	0.8375	100	3.995558500289917	3.513297119140625	13	0.13	True
top_2	2	40	0.01	400	686.3543891906738	1.7158859729766847	347	0.8675	100	3.9815728664398193	3.4993115234375	14	0.14	True
top_2	2	41	0.01	400	674.4265975952148	1.6860664939880372	344	0.86	100	3.9653751850128174	3.4831137084960937	14	0.14	True
top_2	2	42	0.01	400	658.3383255004883	1.6458458137512206	341	0.8525	100	3.9619178771972656	3.4796563720703126	13	0.13	True
top_2	2	43	0.01	400	642.0895385742188	1.6052238464355468	346	0.865	100	3.941338300704956	3.4590768432617187	14	0.14	True
top_2	2	44	0.01	400	625.7266387939453	1.5643165969848634	348	0.87	100	3.923877716064453	3.4416162109375	13	0.13	True
top_2	2	45	0.01	400	614.7555885314941	1.5368889713287353	349	0.8725	100	3.922112226486206	3.4398504638671876	14	0.14	True
top_2	2	46	0.01	400	593.4092559814453	1.4835231399536133	352	0.88	100	3.912033796310425	3.4297723388671875	15	0.15	True
top_2	2	47	0.01	400	579.1699180603027	1.4479247951507568	353	0.8825	100	3.8907127380371094	3.408450927734375	15	0.15	True
top_2	2	48	0.01	400	571.5429000854492	1.428857250213623	358	0.895	100	3.862245798110962	3.379984130859375	14	0.14	True
top_2	2	49	0.01	400	554.5912208557129	1.3864780521392823	359	0.8975	100	3.855620861053467	3.373359375	15	0.15	True
top_2	2	50	0.01	400	541.0071029663086	1.3525177574157714	354	0.885	100	3.8297245502471924	3.3474627685546876	15	0.15	True
top_2	2	51	0.01	400	533.1105289459229	1.332776322364807	359	0.8975	100	3.8365416526794434	3.3542803955078124	12	0.12	False
top_2	2	52	0.01	400	521.7612285614014	1.3044030714035033	358	0.895	100	3.8325042724609375	3.3502423095703127	14	0.14	False
top_2	2	53	0.01	400	516.0769882202148	1.2901924705505372	362	0.905	100	3.82663631439209	3.3443743896484377	13	0.13	True
top_2	2	54	0.01	400	502.6966743469238	1.2567416858673095	360	0.9	100	3.816689968109131	3.3344287109375	15	0.15	True
top_2	2	55	0.01	400	491.18070220947266	1.2279517555236816	364	0.91	100	3.8116002082824707	3.3293386840820314	16	0.16	True
top_2	2	56	0.01	400	478.95580291748047	1.197389507293701	366	0.915	100	3.803090810775757	3.320829162597656	14	0.14	True
top_2	2	57	0.01	400	469.8151340484619	1.1745378351211548	368	0.92	100	3.790356397628784	3.308094482421875	14	0.14	True
top_2	2	58	0.01	400	464.0606098175049	1.1601515245437621	368	0.92	100	3.785954475402832	3.3036929321289064	17	0.17	True
top_2	2	59	0.01	400	456.52154541015625	1.1413038635253907	366	0.915	100	3.7640483379364014	3.2817868041992186	14	0.14	True
top_2	2	60	0.01	400	448.0296001434326	1.1200740003585816	369	0.9225	100	3.763026237487793	3.2807647705078127	15	0.15	True
top_2	2	61	0.001	400	440.7433395385742	1.1018583488464355	367	0.9175	100	3.7548255920410156	3.2725640869140626	16	0.16	True
top_2	2	62	0.001	400	440.54320335388184	1.1013580083847045	372	0.93	100	3.752977132797241	3.2707159423828127	16	0.16	True
top_2	2	63	0.001	400	441.07065200805664	1.1026766300201416	369	0.9225	100	3.7483880519866943	3.2661260986328124	15	0.15	True
top_2	2	64	0.001	400	443.4720878601074	1.1086802196502685	369	0.9225	100	3.7430577278137207	3.2607958984375	15	0.15	True
top_2	2	65	0.001	400	434.4392032623291	1.0860980081558227	370	0.925	100	3.7519829273223877	3.2697216796875	13	0.13	False
top_2	2	66	0.001	400	437.5081977844238	1.0937704944610596	370	0.925	100	3.751554489135742	3.269293212890625	16	0.16	False
top_2	2	67	0.001	400	438.36683464050293	1.0959170866012573	372	0.93	100	3.7474327087402344	3.2651708984375	17	0.17	False
top_2	2	68	0.001	400	432.56200218200684	1.081405005455017	370	0.925	100	3.7495176792144775	3.2672564697265627	17	0.17	False
top_2	2	69	0.001	400	434.6347999572754	1.0865869998931885	372	0.93	100	3.759248971939087	3.2769873046875	14	0.14	False
top_2	2	70	0.001	400	432.2578372955322	1.0806445932388307	366	0.915	100	3.7496917247772217	3.2674301147460936	16	0.16	False
top_2	2	71	0.001	400	427.97021865844727	1.0699255466461182	373	0.9325	100	3.740257501602173	3.257995910644531	17	0.17	True
top_2	2	72	0.001	400	425.18546867370605	1.0629636716842652	371	0.9275	100	3.7461936473846436	3.2639324951171873	16	0.16	False
top_2	2	73	0.001	400	432.0708351135254	1.0801770877838135	370	0.925	100	3.748802423477173	3.266540832519531	16	0.16	False
top_2	2	74	0.001	400	434.29147720336914	1.085728693008423	373	0.9325	100	3.7408087253570557	3.258547058105469	16	0.16	False
top_2	2	75	0.001	400	433.72277069091797	1.084306926727295	372	0.93	100	3.744983434677124	3.26272216796875	14	0.14	False
top_2	2	76	0.001	400	426.4506664276123	1.0661266660690307	370	0.925	100	3.7431490421295166	3.260887451171875	16	0.16	False
top_2	2	77	0.001	400	428.5647258758545	1.0714118146896363	371	0.9275	100	3.7482850551605225	3.2660235595703124	14	0.14	False
top_2	2	78	0.001	400	428.3751583099365	1.0709378957748412	372	0.93	100	3.733712911605835	3.251451416015625	15	0.15	True
top_2	2	79	0.001	400	436.2794017791748	1.090698504447937	374	0.935	100	3.7312474250793457	3.2489862060546875	15	0.15	True
top_2	2	80	0.001	400	424.5272407531738	1.0613181018829345	376	0.94	100	3.731633186340332	3.249371337890625	15	0.15	False
top_2	2	81	0.001	400	429.6401176452637	1.0741002941131592	367	0.9175	100	3.739938497543335	3.257677001953125	15	0.15	False
top_2	2	82	0.001	400	426.62071228027344	1.0665517807006837	374	0.935	100	3.7414348125457764	3.2591732788085936	14	0.14	False
top_2	2	83	0.001	400	426.1799964904785	1.0654499912261963	377	0.9425	100	3.736339569091797	3.254078063964844	15	0.15	False
top_2	2	84	0.001	400	421.0968360900879	1.0527420902252198	371	0.9275	100	3.738795042037964	3.256533508300781	15	0.15	False
top_2	2	85	0.001	400	421.77489852905273	1.054437246322632	375	0.9375	100	3.7341392040252686	3.251877746582031	14	0.14	False
top_2	2	86	0.001	400	419.7093172073364	1.049273293018341	373	0.9325	100	3.7368974685668945	3.254635925292969	14	0.14	False
top_2	2	87	0.001	400	421.22096252441406	1.0530524063110351	373	0.9325	100	3.734147310256958	3.2518853759765625	14	0.14	False
top_2	2	88	0.001	400	423.92956352233887	1.0598239088058472	372	0.93	100	3.7436740398406982	3.261412353515625	13	0.13	False
top_2	2	89	0.001	400	418.95366859436035	1.047384171485901	372	0.93	100	3.7383244037628174	3.256063232421875	14	0.14	False
top_2	2	90	0.001	400	423.68773651123047	1.0592193412780762	374	0.935	100	3.7246837615966797	3.242421875	15	0.15	True
top_2	2	91	0.001	400	420.515193939209	1.0512879848480225	374	0.935	100	3.729667901992798	3.247406005859375	15	0.15	False
top_2	2	92	0.001	400	424.2050666809082	1.0605126667022704	370	0.925	100	3.7257351875305176	3.2434735107421875	17	0.17	False
top_2	2	93	0.001	400	420.3751564025879	1.0509378910064697	376	0.94	100	3.72137451171875	3.239112548828125	18	0.18	True
top_2	2	94	0.001	400	420.5062141418457	1.0512655353546143	376	0.94	100	3.722515821456909	3.240254211425781	16	0.16	False
top_2	2	95	0.001	400	416.7960777282715	1.0419901943206786	374	0.935	100	3.7227447032928467	3.2404827880859375	15	0.15	False
top_2	2	96	0.001	400	417.42154121398926	1.043553853034973	374	0.935	100	3.712935209274292	3.230673522949219	16	0.16	True
top_2	2	97	0.001	400	413.00058364868164	1.032501459121704	373	0.9325	100	3.7157323360443115	3.233470458984375	16	0.16	False
top_2	2	98	0.001	400	414.12903594970703	1.0353225898742675	373	0.9325	100	3.720285177230835	3.238023681640625	15	0.15	False
top_2	2	99	0.001	400	413.41826820373535	1.0335456705093384	374	0.935	100	3.721409320831299	3.2391473388671876	15	0.15	False
top_2	2	100	0.001	400	412.5542907714844	1.031385726928711	380	0.95	100	3.71850323677063	3.2362420654296873	15	0.15	False
top_3	3	1	0.01	400	1842.6869201660156	4.606717300415039	4	0.01	100	4.635229587554932	4.152967834472657	1	0.01	True
top_3	3	2	0.01	400	1804.4253540039062	4.5110633850097654	14	0.035	100	4.605072021484375	4.12281005859375	1	0.01	True
top_3	3	3	0.01	400	1766.0438537597656	4.415109634399414	28	0.07	100	4.5880560874938965	4.105794372558594	2	0.02	True
top_3	3	4	0.01	400	1730.6529388427734	4.3266323471069335	49	0.1225	100	4.572331428527832	4.090070190429688	1	0.01	True
top_3	3	5	0.01	400	1694.10205078125	4.235255126953125	84	0.21	100	4.55436897277832	4.07210693359375	3	0.03	True
top_3	3	6	0.01	400	1656.1550827026367	4.1403877067565915	96	0.24	100	4.536323547363281	4.0540625	4	0.04	True
top_3	3	7	0.01	400	1619.8299102783203	4.049574775695801	123	0.3075	100	4.523419380187988	4.041157836914063	5	0.05	True
top_3	3	8	0.01	400	1588.1839904785156	3.970459976196289	127	0.3175	100	4.51593017578125	4.033668212890625	4	0.04	True
top_3	3	9	0.01	400	1550.186508178711	3.8754662704467773	130	0.325	100	4.496715068817139	4.014453735351562	4	0.04	True
top_3	3	10	0.01	400	1512.6749267578125	3.7816873168945313	140	0.35	100	4.485653400421143	4.003392333984375	5	0.05	True
top_3	3	11	0.01	400	1483.7277145385742	3.7093192863464357	148	0.37	100	4.4694504737854	3.9871893310546875	4	0.04	True
top_3	3	12	0.01	400	1445.1879043579102	3.6129697608947753	154	0.385	100	4.462546348571777	3.9802847290039063	4	0.04	True
top_3	3	13	0.01	400	1412.3014526367188	3.530753631591797	171	0.4275	100	4.445968151092529	3.9637066650390627	4	0.04	True
top_3	3	14	0.01	400	1382.880599975586	3.457201499938965	170	0.425	100	4.426906108856201	3.9446444702148438	4	0.04	True
top_3	3	15	0.01	400	1349.80415725708	3.3745103931427	180	0.45	100	4.410299777984619	3.9280380249023437	4	0.04	True
top_3	3	16	0.01	400	1314.240234375	3.2856005859375	191	0.4775	100	4.395576000213623	3.913314208984375	4	0.04	True
top_3	3	17	0.01	400	1285.9671173095703	3.214917793273926	194	0.485	100	4.375524044036865	3.8932623291015624	5	0.05	True
top_3	3	18	0.01	400	1254.5097885131836	3.136274471282959	215	0.5375	100	4.348323345184326	3.86606201171875	6	0.06	True
top_3	3	19	0.01	400	1220.3598976135254	3.0508997440338135	230	0.575	100	4.342095851898193	3.859833984375	7	0.07	True
top_3	3	20	0.01	400	1191.4721755981445	2.978680438995361	232	0.58	100	4.318723201751709	3.836461486816406	8	0.08	True
top_3	3	21	0.01	400	1160.4677124023438	2.9011692810058594	239	0.5975	100	4.290177345275879	3.8079156494140625	8	0.08	True
top_3	3	22	0.01	400	1134.8317565917969	2.837079391479492	252	0.63	100	4.284622669219971	3.80236083984375	9	0.09	True
top_3	3	23	0.01	400	1106.8018264770508	2.767004566192627	254	0.635	100	4.268299579620361	3.7860382080078123	9	0.09	True
top_3	3	24	0.01	400	1077.6048698425293	2.694012174606323	266	0.665	100	4.25364351272583	3.7713824462890626	9	0.09	True
top_3	3	25	0.01	400	1048.678077697754	2.621695194244385	279	0.6975	100	4.23136043548584	3.749098815917969	7	0.07	True
top_3	3	26	0.01	400	1025.5614547729492	2.563903636932373	277	0.6925	100	4.205841541290283	3.723580322265625	9	0.09	True
top_3	3	27	0.01	400	1002.9435653686523	2.5073589134216308	285	0.7125	100	4.186054706573486	3.7037933349609373	8	0.08	True
top_3	3	28	0.01	400	970.0734367370605	2.4251835918426514	298	0.745	100	4.178188800811768	3.6959271240234375	8	0.08	True
top_3	3	29	0.01	400	942.013427734375	2.3550335693359377	299	0.7475	100	4.1658244132995605	3.6835626220703124	8	0.08	True
top_3	3	30	0.01	400	921.0220336914062	2.3025550842285156	303	0.7575	100	4.143157005310059	3.6608953857421875	8	0.08	True
top_3	3	31	0.01	400	898.663761138916	2.24665940284729	307	0.7675	100	4.126217365264893	3.6439556884765625	8	0.08	True
top_3	3	32	0.01	400	874.168872833252	2.18542218208313	320	0.8	100	4.093962669372559	3.6117010498046875	9	0.09	True
top_3	3	33	0.01	400	854.3505783081055	2.1358764457702635	317	0.7925	100	4.090107440948486	3.6078457641601562	9	0.09	True
top_3	3	34	0.01	400	826.3999328613281	2.06599983215332	320	0.8	100	4.063180923461914	3.5809194946289065	11	0.11	True
top_3	3	35	0.01	400	811.862907409668	2.02965726852417	325	0.8125	100	4.0516886711120605	3.5694268798828124	10	0.1	True
top_3	3	36	0.01	400	780.2971954345703	1.9507429885864258	328	0.82	100	4.03726863861084	3.5550067138671877	11	0.11	True
top_3	3	37	0.01	400	761.4814071655273	1.9037035179138184	335	0.8375	100	4.014035224914551	3.531773681640625	12	0.12	True
top_3	3	38	0.01	400	738.4519500732422	1.8461298751831055	336	0.84	100	3.9974429607391357	3.515180969238281	12	0.12	True
top_3	3	39	0.01	400	722.8813438415527	1.807203359603882	337	0.8425	100	3.99194073677063	3.509678955078125	12	0.12	True
top_3	3	40	0.01	400	698.1888465881348	1.7454721164703368	342	0.855	100	3.959099531173706	3.47683837890625	13	0.13	True
top_3	3	41	0.01	400	685.2416877746582	1.7131042194366455	352	0.88	100	3.9381158351898193	3.4558538818359374	13	0.13	True
top_3	3	42	0.01	400	668.0560626983643	1.6701401567459107	344	0.86	100	3.9309868812561035	3.4487255859375	13	0.13	True
top_3	3	43	0.01	400	649.792552947998	1.624481382369995	351	0.8775	100	3.9167373180389404	3.4344757080078123	13	0.13	True
top_3	3	44	0.01	400	632.7068099975586	1.5817670249938964	356	0.89	100	3.897235870361328	3.414974365234375	13	0.13	True
top_3	3	45	0.01	400	623.5439109802246	1.5588597774505615	351	0.8775	100	3.8929991722106934	3.4107373046875	13	0.13	True
top_3	3	46	0.01	400	600.8114318847656	1.5020285797119142	355	0.8875	100	3.8876333236694336	3.4053717041015625	13	0.13	True
top_3	3	47	0.01	400	584.8013687133789	1.4620034217834472	365	0.9125	100	3.8688108921051025	3.386549377441406	14	0.14	True
top_3	3	48	0.01	400	577.6117038726807	1.4440292596817017	363	0.9075	100	3.839421272277832	3.3571597290039064	13	0.13	True
top_3	3	49	0.01	400	558.4160652160645	1.396040163040161	368	0.92	100	3.8162593841552734	3.333997802734375	14	0.14	True
top_3	3	50	0.01	400	545.1110801696777	1.3627777004241943	362	0.905	100	3.8103435039520264	3.3280819702148436	14	0.14	True
top_3	3	51	0.01	400	538.028600692749	1.3450715017318726	367	0.9175	100	3.806382894515991	3.32412109375	14	0.14	True
top_3	3	52	0.01	400	526.015567779541	1.3150389194488525	364	0.91	100	3.7909460067749023	3.30868408203125	14	0.14	True
top_3	3	53	0.01	400	519.8246421813965	1.2995616054534913	364	0.91	100	3.7848150730133057	3.302553405761719	14	0.14	True
top_3	3	54	0.01	400	508.9687385559082	1.2724218463897705	365	0.9125	100	3.7734031677246094	3.291141357421875	15	0.15	True
top_3	3	55	0.01	400	493.8224391937256	1.234556097984314	367	0.9175	100	3.76804518699646	3.28578369140625	14	0.14	True
top_3	3	56	0.01	400	481.05070877075195	1.20262677192688	371	0.9275	100	3.747016191482544	3.264754638671875	15	0.15	True
top_3	3	57	0.01	400	474.8347873687744	1.187086968421936	370	0.925	100	3.750732898712158	3.2684710693359373	17	0.17	False
top_3	3	58	0.01	400	464.6354751586914	1.1615886878967285	372	0.93	100	3.741162061691284	3.2589007568359376	16	0.16	True
top_3	3	59	0.01	400	456.3761177062988	1.1409402942657472	369	0.9225	100	3.734358549118042	3.25209716796875	16	0.16	True
top_3	3	60	0.01	400	451.5505123138428	1.128876280784607	374	0.935	100	3.7255282402038574	3.2432666015625	17	0.17	True
top_3	3	61	0.001	400	441.58941078186035	1.103973526954651	380	0.95	100	3.714891195297241	3.232629699707031	17	0.17	True
top_3	3	62	0.001	400	441.47687339782715	1.1036921834945679	374	0.935	100	3.7157769203186035	3.2335150146484377	16	0.16	False
top_3	3	63	0.001	400	441.32433891296387	1.1033108472824096	376	0.94	100	3.7160701751708984	3.23380859375	16	0.16	False
top_3	3	64	0.001	400	442.3736267089844	1.1059340667724609	377	0.9425	100	3.7099692821502686	3.227707824707031	15	0.15	True
top_3	3	65	0.001	400	437.21096992492676	1.0930274248123169	376	0.94	100	3.715268850326538	3.2330072021484373	16	0.16	False
top_3	3	66	0.001	400	440.9978218078613	1.1024945545196534	375	0.9375	100	3.723999261856079	3.2417376708984373	15	0.15	False
top_3	3	67	0.001	400	439.9116668701172	1.099779167175293	378	0.945	100	3.7174766063690186	3.23521484375	16	0.16	False
top_3	3	68	0.001	400	433.33766174316406	1.08334415435791	371	0.9275	100	3.709270477294922	3.227008972167969	18	0.18	True
top_3	3	69	0.001	400	436.01708030700684	1.090042700767517	377	0.9425	100	3.7130203247070312	3.2307586669921875	17	0.17	False
top_3	3	70	0.001	400	432.46020889282227	1.0811505222320557	378	0.945	100	3.7091426849365234	3.226881103515625	16	0.16	True
top_3	3	71	0.001	400	430.8065357208252	1.077016339302063	380	0.95	100	3.7045507431030273	3.222288818359375	16	0.16	True
top_3	3	72	0.001	400	426.80199241638184	1.0670049810409545	376	0.94	100	3.711581230163574	3.2293194580078124	17	0.17	False
top_3	3	73	0.001	400	432.50295639038086	1.0812573909759522	375	0.9375	100	3.7182705402374268	3.2360089111328123	16	0.16	False
top_3	3	74	0.001	400	434.6843147277832	1.086710786819458	374	0.935	100	3.7108004093170166	3.228538818359375	18	0.18	False
top_3	3	75	0.001	400	433.2222785949707	1.0830556964874267	376	0.94	100	3.711791515350342	3.2295297241210936	18	0.18	False
top_3	3	76	0.001	400	426.5621089935303	1.0664052724838258	377	0.9425	100	3.7137811183929443	3.2315191650390624	17	0.17	False
top_3	3	77	0.001	400	431.1064872741699	1.0777662181854248	377	0.9425	100	3.7147648334503174	3.2325030517578126	17	0.17	False
top_3	3	78	0.001	400	429.3810386657715	1.0734525966644286	375	0.9375	100	3.6962080001831055	3.213946533203125	17	0.17	True
top_3	3	79	0.001	400	435.31299209594727	1.088282480239868	376	0.94	100	3.698091983795166	3.2158306884765624	17	0.17	False
top_3	3	80	0.001	400	427.02576637268066	1.0675644159317017	376	0.94	100	3.700010299682617	3.217748718261719	17	0.17	False
top_3	3	81	0.001	400	429.4943599700928	1.073735899925232	374	0.935	100	3.715371608734131	3.233110046386719	16	0.16	False
top_3	3	82	0.001	400	428.00583267211914	1.070014581680298	379	0.9475	100	3.70766019821167	3.2253985595703125	16	0.16	False
top_3	3	83	0.001	400	425.98535346984863	1.0649633836746215	377	0.9425	100	3.7021257877349854	3.2198641967773436	16	0.16	False
top_3	3	84	0.001	400	421.14084243774414	1.0528521060943603	376	0.94	100	3.705369234085083	3.2231076049804686	16	0.16	False
top_3	3	85	0.001	400	420.2453308105469	1.0506133270263671	380	0.95	100	3.7053682804107666	3.223106689453125	17	0.17	False
top_3	3	86	0.001	400	420.60999584198	1.05152498960495	377	0.9425	100	3.706345796585083	3.22408447265625	16	0.16	False
top_3	3	87	0.001	400	423.4491958618164	1.058622989654541	379	0.9475	100	3.699059247970581	3.216798095703125	16	0.16	False
top_3	3	88	0.001	400	422.8533363342285	1.0571333408355712	376	0.94	100	3.707599401473999	3.225338134765625	17	0.17	False
top_3	3	89	0.001	400	420.65943908691406	1.0516485977172851	377	0.9425	100	3.7097108364105225	3.2274493408203124	16	0.16	False
top_3	3	90	0.001	400	422.98050689697266	1.0574512672424317	379	0.9475	100	3.695770502090454	3.2135089111328123	17	0.17	True
top_3	3	91	0.001	400	422.3914260864258	1.0559785652160645	377	0.9425	100	3.696991443634033	3.2147296142578123	16	0.16	False
top_3	3	92	0.001	400	422.8684310913086	1.0571710777282715	374	0.935	100	3.689333915710449	3.207072448730469	16	0.16	True
top_3	3	93	0.001	400	421.78295135498047	1.0544573783874511	376	0.94	100	3.683286666870117	3.201025390625	17	0.17	True
top_3	3	94	0.001	400	419.10595703125	1.047764892578125	376	0.94	100	3.69061279296875	3.208350830078125	18	0.18	False
top_3	3	95	0.001	400	417.99110221862793	1.0449777555465698	378	0.945	100	3.6875383853912354	3.205277099609375	17	0.17	False
top_3	3	96	0.001	400	416.10882568359375	1.0402720642089844	374	0.935	100	3.6837077140808105	3.201446228027344	18	0.18	False
top_3	3	97	0.001	400	412.21475410461426	1.0305368852615358	375	0.9375	100	3.691689968109131	3.2094281005859373	18	0.18	False
