case	k	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
top_3	3	98	0.001	400	413.13855743408203	1.032846393585205	377	0.9425	100	3.6933236122131348	3.211062316894531	17	0.17	False
top_3	3	99	0.001	400	411.6189670562744	1.029047417640686	374	0.935	100	3.6929337978363037	3.2106719970703126	16	0.16	False
top_3	3	100	0.001	400	411.98204803466797	1.02995512008667	378	0.945	100	3.6899287700653076	3.207667236328125	18	0.18	False
top_4	4	1	0.01	400	1848.4706344604492	4.621176586151123	6	0.015	100	4.656229019165039	4.17396728515625	0	0.0	True
top_4	4	2	0.01	400	1807.1133728027344	4.517783432006836	12	0.03	100	4.657279014587402	4.17501708984375	2	0.02	False
top_4	4	3	0.01	400	1765.1404571533203	4.412851142883301	36	0.09	100	4.645702362060547	4.163440551757812	3	0.03	True
top_4	4	4	0.01	400	1727.5108642578125	4.318777160644531	65	0.1625	100	4.6219329833984375	4.139671630859375	3	0.03	True
top_4	4	5	0.01	400	1688.7774200439453	4.221943550109863	93	0.2325	100	4.598152160644531	4.1158905029296875	4	0.04	True
top_4	4	6	0.01	400	1645.3240661621094	4.113310165405274	117	0.2925	100	4.582693099975586	4.100431518554688	4	0.04	True
top_4	4	7	0.01	400	1613.0816802978516	4.032704200744629	128	0.32	100	4.5714616775512695	4.089200439453125	4	0.04	True
top_4	4	8	0.01	400	1577.833797454834	3.944584493637085	136	0.34	100	4.562320232391357	4.080058898925781	4	0.04	True
top_4	4	9	0.01	400	1538.9053955078125	3.8472634887695314	138	0.345	100	4.5481276512146	4.065866088867187	5	0.05	True
top_4	4	10	0.01	400	1502.9518394470215	3.7573795986175536	156	0.39	100	4.536444664001465	4.054182739257812	5	0.05	True
top_4	4	11	0.01	400	1468.705005645752	3.6717625141143797	170	0.425	100	4.528385639190674	4.046123962402344	6	0.06	True
top_4	4	12	0.01	400	1430.9163513183594	3.5772908782958983	184	0.46	100	4.521780967712402	4.039519653320313	6	0.06	True
top_4	4	13	0.01	400	1398.1371574401855	3.495342893600464	182	0.455	100	4.50969934463501	4.027437744140625	5	0.05	True
top_4	4	14	0.01	400	1362.0992813110352	3.405248203277588	193	0.4825	100	4.498794078826904	4.016532287597657	5	0.05	True
top_4	4	15	0.01	400	1333.4298667907715	3.333574666976929	199	0.4975	100	4.492854118347168	4.010592346191406	6	0.06	True
top_4	4	16	0.01	400	1297.3016090393066	3.2432540225982667	215	0.5375	100	4.487588405609131	4.005326843261718	6	0.06	True
top_4	4	17	0.01	400	1269.6894721984863	3.174223680496216	221	0.5525	100	4.467006206512451	3.9847445678710938	6	0.06	True
top_4	4	18	0.01	400	1241.4828605651855	3.103707151412964	225	0.5625	100	4.445924758911133	3.9636627197265626	5	0.05	True
top_4	4	19	0.01	400	1202.0026473999023	3.0050066184997557	246	0.615	100	4.432806015014648	3.95054443359375	6	0.06	True
top_4	4	20	0.01	400	1171.3016929626465	2.928254232406616	253	0.6325	100	4.434353351593018	3.9520919799804686	6	0.06	False
top_4	4	21	0.01	400	1143.259105682373	2.8581477642059325	267	0.6675	100	4.416965007781982	3.934703369140625	7	0.07	True
top_4	4	22	0.01	400	1111.4080238342285	2.7785200595855715	277	0.6925	100	4.413316249847412	3.9310546875	7	0.07	True
top_4	4	23	0.01	400	1085.5193710327148	2.713798427581787	274	0.685	100	4.396451950073242	3.914190368652344	8	0.08	True
top_4	4	24	0.01	400	1056.2815055847168	2.640703763961792	280	0.7	100	4.385561943054199	3.90330078125	8	0.08	True
top_4	4	25	0.01	400	1027.3744010925293	2.5684360027313233	291	0.7275	100	4.368037223815918	3.885775146484375	8	0.08	True
top_4	4	26	0.01	400	1001.3893585205078	2.5034733963012696	297	0.7425	100	4.350035190582275	3.8677734375	8	0.08	True
top_4	4	27	0.01	400	978.3265380859375	2.4458163452148436	303	0.7575	100	4.3483686447143555	3.8661065673828126	9	0.09	True
top_4	4	28	0.01	400	944.1799964904785	2.3604499912261963	309	0.7725	100	4.333630084991455	3.851368408203125	9	0.09	True
top_4	4	29	0.01	400	917.7581558227539	2.2943953895568847	313	0.7825	100	4.322389602661133	3.8401278686523437	9	0.09	True
top_4	4	30	0.01	400	893.1751708984375	2.232937927246094	316	0.79	100	4.308435440063477	3.826174011230469	9	0.09	True
top_4	4	31	0.01	400	873.4979972839355	2.1837449932098387	320	0.8	100	4.300206661224365	3.8179449462890624	9	0.09	True
top_4	4	32	0.01	400	848.1608581542969	2.120402145385742	327	0.8175	100	4.275794982910156	3.7935333251953125	9	0.09	True
top_4	4	33	0.01	400	826.3226585388184	2.065806646347046	324	0.81	100	4.261345386505127	3.7790838623046876	8	0.08	True
top_4	4	34	0.01	400	799.0238990783691	1.9975597476959228	325	0.8125	100	4.249575614929199	3.7673138427734374	10	0.1	True
top_4	4	35	0.01	400	782.4498138427734	1.9561245346069336	330	0.825	100	4.244363307952881	3.76210205078125	9	0.09	True
top_4	4	36	0.01	400	753.8814849853516	1.884703712463379	338	0.845	100	4.231994152069092	3.7497323608398436	10	0.1	True
top_4	4	37	0.01	400	734.9599914550781	1.8373999786376953	341	0.8525	100	4.21785831451416	3.735596923828125	9	0.09	True
top_4	4	38	0.01	400	708.9392013549805	1.7723480033874512	349	0.8725	100	4.199976921081543	3.71771484375	10	0.1	True
top_4	4	39	0.01	400	694.3691463470459	1.7359228658676147	351	0.8775	100	4.2017645835876465	3.719503173828125	10	0.1	False
top_4	4	40	0.01	400	673.296142578125	1.6832403564453124	355	0.8875	100	4.187182903289795	3.7049212646484375	9	0.09	True
top_4	4	41	0.01	400	659.9473495483398	1.6498683738708495	363	0.9075	100	4.1749067306518555	3.692645263671875	10	0.1	True
top_4	4	42	0.01	400	643.3879928588867	1.6084699821472168	361	0.9025	100	4.171306133270264	3.6890447998046874	10	0.1	True
top_4	4	43	0.01	400	624.3219013214111	1.5608047533035279	362	0.905	100	4.157531261444092	3.675269775390625	10	0.1	True
top_4	4	44	0.01	400	609.294454574585	1.5232361364364624	366	0.915	100	4.137811660766602	3.655550231933594	11	0.11	True
top_4	4	45	0.01	400	600.1448554992676	1.500362138748169	360	0.9	100	4.138519287109375	3.6562576293945312	10	0.1	False
top_4	4	46	0.01	400	577.7700481414795	1.4444251203536986	368	0.92	100	4.134434223175049	3.6521722412109376	10	0.1	True
top_4	4	47	0.01	400	562.8887386322021	1.4072218465805053	363	0.9075	100	4.12635612487793	3.6440945434570313	8	0.08	True
top_4	4	48	0.01	400	555.1919918060303	1.3879799795150758	365	0.9125	100	4.120264053344727	3.6380023193359374	9	0.09	True
top_4	4	49	0.01	400	538.7184467315674	1.3467961168289184	368	0.92	100	4.0990471839904785	3.6167852783203127	9	0.09	True
top_4	4	50	0.01	400	525.6897888183594	1.3142244720458984	374	0.935	100	4.085518836975098	3.6032574462890623	12	0.12	True
top_4	4	51	0.01	400	520.147539138794	1.3003688478469848	372	0.93	100	4.0850443840026855	3.602783203125	12	0.12	True
top_4	4	52	0.01	400	505.63415336608887	1.2640853834152221	371	0.9275	100	4.087052345275879	3.6047906494140625	11	0.11	False
top_4	4	53	0.01	400	501.31958770751953	1.2532989692687988	376	0.94	100	4.077950954437256	3.5956890869140623	12	0.12	True
top_4	4	54	0.01	400	490.6878147125244	1.226719536781311	373	0.9325	100	4.0775322914123535	3.59527099609375	11	0.11	True
top_4	4	55	0.01	400	479.0745391845703	1.1976863479614257	374	0.935	100	4.065060138702393	3.5827984619140625	12	0.12	True
top_4	4	56	0.01	400	464.1702194213867	1.1604255485534667	376	0.94	100	4.054127216339111	3.571865234375	12	0.12	True
top_4	4	57	0.01	400	461.4765224456787	1.1536913061141967	375	0.9375	100	4.057891368865967	3.5756298828125	13	0.13	False
top_4	4	58	0.01	400	448.8869113922119	1.1222172784805298	376	0.94	100	4.049283504486084	3.567021789550781	12	0.12	True
top_4	4	59	0.01	400	443.4926929473877	1.1087317323684693	375	0.9375	100	4.038624286651611	3.5563629150390623	12	0.12	True
top_4	4	60	0.01	400	440.2446575164795	1.1006116437911988	377	0.9425	100	4.038672924041748	3.5564117431640625	13	0.13	False
top_4	4	61	0.001	400	429.10389709472656	1.0727597427368165	381	0.9525	100	4.033735275268555	3.551473388671875	12	0.12	True
top_4	4	62	0.001	400	429.75544929504395	1.0743886232376099	382	0.955	100	4.038712024688721	3.5564508056640625	14	0.14	False
top_4	4	63	0.001	400	429.84192276000977	1.0746048069000245	379	0.9475	100	4.034031867980957	3.5517703247070314	14	0.14	False
top_4	4	64	0.001	400	431.21349716186523	1.0780337429046631	382	0.955	100	4.032415866851807	3.5501544189453127	13	0.13	True
top_4	4	65	0.001	400	425.6123504638672	1.064030876159668	380	0.95	100	4.0394463539123535	3.5571844482421877	13	0.13	False
top_4	4	66	0.001	400	430.48376655578613	1.0762094163894653	380	0.95	100	4.041182994842529	3.558921203613281	13	0.13	False
top_4	4	67	0.001	400	426.9116325378418	1.0672790813446045	378	0.945	100	4.038567543029785	3.5563058471679687	13	0.13	False
top_4	4	68	0.001	400	422.0583667755127	1.0551459169387818	380	0.95	100	4.028879165649414	3.546617431640625	15	0.15	True
top_4	4	69	0.001	400	422.7906303405762	1.0569765758514404	384	0.96	100	4.033564567565918	3.551302795410156	14	0.14	False
top_4	4	70	0.001	400	420.56107330322266	1.0514026832580567	380	0.95	100	4.0304694175720215	3.5482080078125	13	0.13	False
top_4	4	71	0.001	400	418.362548828125	1.0459063720703126	379	0.9475	100	4.0267014503479	3.544439697265625	11	0.11	True
top_4	4	72	0.001	400	415.56797790527344	1.0389199447631836	380	0.95	100	4.035586357116699	3.553324890136719	12	0.12	False
top_4	4	73	0.001	400	421.0032958984375	1.0525082397460936	383	0.9575	100	4.0369791984558105	3.5547174072265624	11	0.11	False
top_4	4	74	0.001	400	424.1431999206543	1.0603579998016357	382	0.955	100	4.0323286056518555	3.5500665283203126	12	0.12	False
top_4	4	75	0.001	400	421.2931823730469	1.0532329559326172	381	0.9525	100	4.031101703643799	3.54884033203125	12	0.12	False
top_4	4	76	0.001	400	417.8367748260498	1.0445919370651244	381	0.9525	100	4.032165050506592	3.5499032592773436	12	0.12	False
top_4	4	77	0.001	400	419.34668350219727	1.048366708755493	378	0.945	100	4.034635066986084	3.5523736572265623	12	0.12	False
top_4	4	78	0.001	400	418.7889709472656	1.046972427368164	381	0.9525	100	4.0222039222717285	3.539942321777344	13	0.13	True
top_4	4	79	0.001	400	423.8326644897461	1.0595816612243651	382	0.955	100	4.02114200592041	3.538880615234375	13	0.13	True
top_4	4	80	0.001	400	415.75896072387695	1.0393974018096923	380	0.95	100	4.023244380950928	3.540982666015625	12	0.12	False
top_4	4	81	0.001	400	418.218807220459	1.0455470180511475	377	0.9425	100	4.029404163360596	3.5471426391601564	11	0.11	False
top_4	4	82	0.001	400	415.9901065826416	1.039975266456604	382	0.955	100	4.024606227874756	3.5423443603515623	13	0.13	False
top_4	4	83	0.001	400	414.13117599487305	1.0353279399871826	379	0.9475	100	4.021936416625977	3.5396746826171874	13	0.13	False
top_4	4	84	0.001	400	409.1944980621338	1.0229862451553344	381	0.9525	100	4.021897315979004	3.53963623046875	13	0.13	False
top_4	4	85	0.001	400	410.2682914733887	1.0256707286834716	383	0.9575	100	4.020546913146973	3.538285217285156	12	0.12	True
top_4	4	86	0.001	400	411.67523193359375	1.0291880798339843	384	0.96	100	4.020975589752197	3.5387139892578126	11	0.11	False
top_4	4	87	0.001	400	412.18396377563477	1.030459909439087	381	0.9525	100	4.017018795013428	3.534757080078125	12	0.12	True
top_4	4	88	0.001	400	413.04224014282227	1.0326056003570556	376	0.94	100	4.019927501678467	3.5376654052734375	12	0.12	False
top_4	4	89	0.001	400	410.76548767089844	1.0269137191772462	378	0.945	100	4.022590160369873	3.540328369140625	13	0.13	False
top_4	4	90	0.001	400	414.99172019958496	1.0374793004989624	380	0.95	100	4.020968914031982	3.538707275390625	12	0.12	False
top_4	4	91	0.001	400	410.59249114990234	1.026481227874756	381	0.9525	100	4.020849704742432	3.538587951660156	11	0.11	False
top_4	4	92	0.001	400	409.0167808532715	1.0225419521331787	378	0.945	100	4.011062145233154	3.528800354003906	13	0.13	True
top_4	4	93	0.001	400	408.1691093444824	1.0204227733612061	381	0.9525	100	4.010292053222656	3.5280303955078125	15	0.15	True
top_4	4	94	0.001	400	408.8760681152344	1.022190170288086	380	0.95	100	4.020827770233154	3.538565673828125	15	0.15	False
top_4	4	95	0.001	400	407.8143825531006	1.0195359563827515	379	0.9475	100	4.013096809387207	3.5308349609375	13	0.13	False
top_4	4	96	0.001	400	405.270902633667	1.0131772565841675	382	0.955	100	4.007538318634033	3.5252764892578123	14	0.14	True
top_4	4	97	0.001	400	401.90525817871094	1.0047631454467774	380	0.95	100	4.015332221984863	3.5330706787109376	13	0.13	False
top_4	4	98	0.001	400	401.1258239746094	1.0028145599365235	379	0.9475	100	4.010156631469727	3.527895202636719	14	0.14	False
top_4	4	99	0.001	400	402.3727226257324	1.005931806564331	380	0.95	100	4.014112949371338	3.5318511962890624	14	0.14	False
top_4	4	100	0.001	400	403.0822811126709	1.0077057027816771	384	0.96	100	4.012035846710205	3.529774169921875	14	0.14	False
top_5	5	1	0.01	400	1848.1068725585938	4.620267181396485	3	0.0075	100	4.6545209884643555	4.172259521484375	0	0.0	True
top_5	5	2	0.01	400	1805.1912384033203	4.5129780960083	11	0.0275	100	4.6600823402404785	4.177821044921875	1	0.01	False
top_5	5	3	0.01	400	1762.278663635254	4.405696659088135	30	0.075	100	4.629729747772217	4.147467956542969	1	0.01	True
top_5	5	4	0.01	400	1723.3364562988281	4.30834114074707	63	0.1575	100	4.608593463897705	4.126332092285156	2	0.02	True
top_5	5	5	0.01	400	1684.8335723876953	4.212083930969238	97	0.2425	100	4.593059062957764	4.110797424316406	2	0.02	True
top_5	5	6	0.01	400	1644.0712509155273	4.110178127288818	118	0.295	100	4.574103355407715	4.091842041015625	3	0.03	True
top_5	5	7	0.01	400	1609.5393371582031	4.023848342895508	135	0.3375	100	4.566796779632568	4.084535217285156	5	0.05	True
top_5	5	8	0.01	400	1575.3633613586426	3.9384084033966062	146	0.365	100	4.557399272918701	4.075137939453125	5	0.05	True
top_5	5	9	0.01	400	1536.461311340332	3.84115327835083	146	0.365	100	4.548954486846924	4.066692810058594	7	0.07	True
top_5	5	10	0.01	400	1501.1091041564941	3.7527727603912355	158	0.395	100	4.539206027984619	4.056944274902344	6	0.06	True
top_5	5	11	0.01	400	1467.814353942871	3.6695358848571775	174	0.435	100	4.527177810668945	4.044915771484375	7	0.07	True
top_5	5	12	0.01	400	1429.9203186035156	3.574800796508789	182	0.455	100	4.523288249969482	4.041026916503906	6	0.06	True
top_5	5	13	0.01	400	1392.9555206298828	3.482388801574707	193	0.4825	100	4.507331371307373	4.025069885253906	8	0.08	True
top_5	5	14	0.01	400	1360.8688926696777	3.4021722316741942	197	0.4925	100	4.505812168121338	4.0235507202148435	8	0.08	True
top_5	5	15	0.01	400	1330.3453750610352	3.325863437652588	193	0.4825	100	4.498687744140625	4.016426086425781	7	0.07	True
top_5	5	16	0.01	400	1293.8727836608887	3.234681959152222	213	0.5325	100	4.488851070404053	4.006589965820313	8	0.08	True
top_5	5	17	0.01	400	1265.7298965454102	3.1643247413635254	211	0.5275	100	4.477126121520996	3.994864501953125	8	0.08	True
top_5	5	18	0.01	400	1236.9018516540527	3.092254629135132	224	0.56	100	4.457404613494873	3.975142822265625	6	0.06	True
top_5	5	19	0.01	400	1197.452049255371	2.993630123138428	242	0.605	100	4.4515061378479	3.969244384765625	7	0.07	True
top_5	5	20	0.01	400	1167.1739196777344	2.917934799194336	255	0.6375	100	4.438233375549316	3.955971984863281	9	0.09	True
top_5	5	21	0.01	400	1140.0840072631836	2.850210018157959	263	0.6575	100	4.430740833282471	3.9484796142578125	7	0.07	True
top_5	5	22	0.01	400	1107.598892211914	2.768997230529785	275	0.6875	100	4.421994686126709	3.939732971191406	8	0.08	True
top_5	5	23	0.01	400	1086.6589164733887	2.7166472911834716	275	0.6875	100	4.415013313293457	3.93275146484375	7	0.07	True
top_5	5	24	0.01	400	1053.6810760498047	2.634202690124512	287	0.7175	100	4.409235954284668	3.9269744873046877	7	0.07	True
top_5	5	25	0.01	400	1026.8165283203125	2.567041320800781	307	0.7675	100	4.401268005371094	3.91900634765625	7	0.07	True
top_5	5	26	0.01	400	1000.2982788085938	2.5007456970214843	306	0.765	100	4.3929619789123535	3.910700378417969	7	0.07	True
top_5	5	27	0.01	400	974.9824485778809	2.4374561214447024	306	0.765	100	4.380007743835449	3.89774658203125	7	0.07	True
top_5	5	28	0.01	400	944.8836135864258	2.3622090339660646	316	0.79	100	4.373847484588623	3.891585693359375	8	0.08	True
top_5	5	29	0.01	400	916.0067863464355	2.290016965866089	319	0.7975	100	4.365611553192139	3.8833502197265624	7	0.07	True
top_5	5	30	0.01	400	896.0615463256836	2.240153865814209	325	0.8125	100	4.344497203826904	3.8622357177734377	7	0.07	True
top_5	5	31	0.01	400	874.0305252075195	2.185076313018799	336	0.84	100	4.330766677856445	3.8485052490234377	9	0.09	True
top_5	5	32	0.01	400	848.8316917419434	2.1220792293548585	335	0.8375	100	4.320744037628174	3.838482666015625	9	0.09	True
top_5	5	33	0.01	400	828.9833946228027	2.072458486557007	338	0.845	100	4.30804967880249	3.8257882690429685	9	0.09	True
top_5	5	34	0.01	400	799.4897174835205	1.9987242937088012	341	0.8525	100	4.2983903884887695	3.816129150390625	8	0.08	True
top_5	5	35	0.01	400	787.2352333068848	1.9680880832672119	344	0.86	100	4.287995338439941	3.805733642578125	9	0.09	True
top_5	5	36	0.01	400	756.574291229248	1.8914357280731202	351	0.8775	100	4.2701520919799805	3.7878900146484376	9	0.09	True
top_5	5	37	0.01	400	736.4215660095215	1.8410539150238037	353	0.8825	100	4.260073661804199	3.777812194824219	9	0.09	True
top_5	5	38	0.01	400	710.8813362121582	1.7772033405303955	358	0.895	100	4.257019996643066	3.7747576904296873	9	0.09	True
top_5	5	39	0.01	400	695.424129486084	1.7385603237152099	358	0.895	100	4.260887145996094	3.77862548828125	10	0.1	False
top_5	5	40	0.01	400	674.898645401001	1.6872466135025024	362	0.905	100	4.2395453453063965	3.7572833251953126	10	0.1	True
top_5	5	41	0.01	400	657.1957588195801	1.6429893970489502	361	0.9025	100	4.232234001159668	3.749972229003906	9	0.09	True
top_5	5	42	0.01	400	643.611930847168	1.60902982711792	360	0.9	100	4.233193874359131	3.7509326171875	10	0.1	False
top_5	5	43	0.01	400	622.647180557251	1.5566179513931275	362	0.905	100	4.212762355804443	3.73050048828125	11	0.11	True
top_5	5	44	0.01	400	611.2618751525879	1.5281546878814698	364	0.91	100	4.2017011642456055	3.719439697265625	13	0.13	True
top_5	5	45	0.01	400	600.3529663085938	1.5008824157714844	363	0.9075	100	4.193240165710449	3.710978698730469	11	0.11	True
top_5	5	46	0.01	400	578.8558540344238	1.4471396350860595	363	0.9075	100	4.195024490356445	3.712762756347656	13	0.13	False
top_5	5	47	0.01	400	565.0893249511719	1.4127233123779297	369	0.9225	100	4.193751335144043	3.7114898681640627	12	0.12	False
top_5	5	48	0.01	400	555.3408050537109	1.3883520126342774	368	0.92	100	4.18528938293457	3.703027648925781	14	0.14	True
top_5	5	49	0.01	400	537.6990928649902	1.3442477321624755	368	0.92	100	4.160762310028076	3.6785006713867188	15	0.15	True
top_5	5	50	0.01	400	525.8389282226562	1.3145973205566406	369	0.9225	100	4.157081604003906	3.6748199462890625	15	0.15	True
top_5	5	51	0.01	400	519.0828285217285	1.2977070713043213	373	0.9325	100	4.14561653137207	3.663354797363281	14	0.14	True
top_5	5	52	0.01	400	508.70955657958984	1.2717738914489747	370	0.925	100	4.140352725982666	3.6580911254882813	15	0.15	True
top_5	5	53	0.01	400	502.7867259979248	1.256966814994812	373	0.9325	100	4.147250652313232	3.664989318847656	15	0.15	False
top_5	5	54	0.01	400	490.62002754211426	1.2265500688552857	374	0.935	100	4.154119968414307	3.6718585205078127	13	0.13	False
top_5	5	55	0.01	400	479.1558418273926	1.1978896045684815	373	0.9325	100	4.1294121742248535	3.6471502685546877	16	0.16	True
top_5	5	56	0.01	400	465.22553634643555	1.163063840866089	374	0.935	100	4.120631217956543	3.6383697509765627	15	0.15	True
top_5	5	57	0.01	400	460.0389862060547	1.1500974655151368	375	0.9375	100	4.126955509185791	3.644693603515625	14	0.14	False
top_5	5	58	0.01	400	448.6528720855713	1.1216321802139282	378	0.945	100	4.1221089363098145	3.639847412109375	15	0.15	False
top_5	5	59	0.01	400	444.57057189941406	1.1114264297485352	377	0.9425	100	4.103213310241699	3.620951843261719	16	0.16	True
top_5	5	60	0.01	400	438.19707107543945	1.0954926776885987	377	0.9425	100	4.1052165031433105	3.6229547119140624	15	0.15	False
top_5	5	61	0.001	400	430.2976245880127	1.0757440614700318	380	0.95	100	4.1021728515625	3.619910888671875	16	0.16	True
top_5	5	62	0.001	400	430.25723457336426	1.0756430864334106	381	0.9525	100	4.106435298919678	3.624173583984375	16	0.16	False
top_5	5	63	0.001	400	429.09434700012207	1.0727358675003051	380	0.95	100	4.103917121887207	3.6216552734375	16	0.16	False
top_5	5	64	0.001	400	431.17010498046875	1.077925262451172	379	0.9475	100	4.102617263793945	3.620355224609375	16	0.16	False
top_5	5	65	0.001	400	426.0181312561035	1.0650453281402588	378	0.945	100	4.100375652313232	3.6181146240234376	16	0.16	True
top_5	5	66	0.001	400	430.1509780883789	1.0753774452209472	381	0.9525	100	4.102469444274902	3.6202078247070313	16	0.16	False
top_5	5	67	0.001	400	428.2683353424072	1.0706708383560182	375	0.9375	100	4.1019511222839355	3.6196893310546874	15	0.15	False
top_5	5	68	0.001	400	423.72369384765625	1.0593092346191406	377	0.9425	100	4.094344615936279	3.61208251953125	15	0.15	True
top_5	5	69	0.001	400	423.8243980407715	1.0595609951019287	381	0.9525	100	4.094182014465332	3.6119204711914064	15	0.15	True
top_5	5	70	0.001	400	420.50726890563965	1.051268172264099	375	0.9375	100	4.0972747802734375	3.6150131225585938	15	0.15	False
top_5	5	71	0.001	400	418.0813102722168	1.045203275680542	379	0.9475	100	4.0935163497924805	3.6112542724609376	15	0.15	True
top_5	5	72	0.001	400	416.3075256347656	1.040768814086914	380	0.95	100	4.100146293640137	3.6178851318359375	16	0.16	False
top_5	5	73	0.001	400	423.5833168029785	1.0589582920074463	379	0.9475	100	4.098814487457275	3.616552734375	15	0.15	False
top_5	5	74	0.001	400	421.6790199279785	1.0541975498199463	380	0.95	100	4.099171161651611	3.6169091796875	15	0.15	False
top_5	5	75	0.001	400	423.1122169494629	1.0577805423736573	376	0.94	100	4.094781875610352	3.612520446777344	16	0.16	False
top_5	5	76	0.001	400	418.8836326599121	1.0472090816497803	376	0.94	100	4.0918803215026855	3.6096185302734374	15	0.15	True
top_5	5	77	0.001	400	421.8639430999756	1.0546598577499389	379	0.9475	100	4.094172954559326	3.61191162109375	15	0.15	False
top_5	5	78	0.001	400	422.6971015930176	1.056742753982544	379	0.9475	100	4.0870361328125	3.604774169921875	15	0.15	True
top_5	5	79	0.001	400	424.7124443054199	1.0617811107635498	379	0.9475	100	4.086759090423584	3.6044976806640623	16	0.16	True
top_5	5	80	0.001	400	417.0162010192871	1.0425405025482177	379	0.9475	100	4.085161209106445	3.602899475097656	16	0.16	True
top_5	5	81	0.001	400	419.59480476379395	1.0489870119094848	379	0.9475	100	4.088784217834473	3.606522521972656	16	0.16	False
top_5	5	82	0.001	400	417.753942489624	1.04438485622406	379	0.9475	100	4.085105895996094	3.60284423828125	16	0.16	True
top_5	5	83	0.001	400	412.3572120666504	1.030893030166626	380	0.95	100	4.085565090179443	3.60330322265625	16	0.16	False
top_5	5	84	0.001	400	411.65676498413086	1.0291419124603272	382	0.955	100	4.088714599609375	3.60645263671875	16	0.16	False
top_5	5	85	0.001	400	411.5573081970215	1.0288932704925537	380	0.95	100	4.085169792175293	3.60290771484375	15	0.15	False
top_5	5	86	0.001	400	411.68041801452637	1.0292010450363158	378	0.945	100	4.086015701293945	3.6037542724609377	15	0.15	False
top_5	5	87	0.001	400	412.19371604919434	1.0304842901229858	379	0.9475	100	4.077699661254883	3.595438232421875	15	0.15	True
top_5	5	88	0.001	400	415.92554473876953	1.039813861846924	379	0.9475	100	4.077233791351318	3.5949722290039063	15	0.15	True
top_5	5	89	0.001	400	411.84461402893066	1.0296115350723267	381	0.9525	100	4.07884407043457	3.596582336425781	16	0.16	False
top_5	5	90	0.001	400	415.9189052581787	1.0397972631454468	377	0.9425	100	4.078647136688232	3.596385498046875	16	0.16	False
top_5	5	91	0.001	400	412.14963722229004	1.030374093055725	381	0.9525	100	4.078824996948242	3.5965631103515623	15	0.15	False
top_5	5	92	0.001	400	412.0177230834961	1.0300443077087402	377	0.9425	100	4.07607889175415	3.5938174438476564	15	0.15	True
top_5	5	93	0.001	400	410.82233810424805	1.0270558452606202	379	0.9475	100	4.074498176574707	3.5922366333007814	15	0.15	True
top_5	5	94	0.001	400	409.9391975402832	1.024847993850708	380	0.95	100	4.083209991455078	3.600948486328125	17	0.17	False
top_5	5	95	0.001	400	406.35602378845215	1.0158900594711304	379	0.9475	100	4.076095104217529	3.5938336181640627	16	0.16	False
top_5	5	96	0.001	400	405.06580352783203	1.01266450881958	380	0.95	100	4.07863712310791	3.596375732421875	16	0.16	False
top_5	5	97	0.001	400	401.7645778656006	1.0044114446640016	380	0.95	100	4.081699848175049	3.5994384765625	16	0.16	False
top_5	5	98	0.001	400	401.77502059936523	1.0044375514984132	377	0.9425	100	4.078955173492432	3.5966937255859377	16	0.16	False
