case	k	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
top_5	5	99	0.001	400	403.88038063049316	1.009700951576233	379	0.9475	100	4.086540222167969	3.604278564453125	16	0.16	False
top_5	5	100	0.001	400	403.7421875	1.00935546875	384	0.96	100	4.083736419677734	3.6014752197265625	16	0.16	False
top_6	6	1	0.01	400	1858.0815124511719	4.64520378112793	4	0.01	100	4.640586853027344	4.1583251953125	0	0.0	True
top_6	6	2	0.01	400	1805.981330871582	4.514953327178955	14	0.035	100	4.6322245597839355	4.149962768554688	2	0.02	True
top_6	6	3	0.01	400	1756.0175094604492	4.390043773651123	39	0.0975	100	4.615622520446777	4.133361206054688	2	0.02	True
top_6	6	4	0.01	400	1717.1059112548828	4.292764778137207	71	0.1775	100	4.614713668823242	4.132452087402344	1	0.01	True
top_6	6	5	0.01	400	1668.7125549316406	4.171781387329101	114	0.285	100	4.607431411743164	4.125169677734375	2	0.02	True
top_6	6	6	0.01	400	1621.3949737548828	4.053487434387207	150	0.375	100	4.598240852355957	4.115979614257813	2	0.02	True
top_6	6	7	0.01	400	1587.2927551269531	3.968231887817383	151	0.3775	100	4.594198226928711	4.111936645507813	2	0.02	True
top_6	6	8	0.01	400	1545.9230308532715	3.864807577133179	173	0.4325	100	4.592207431793213	4.1099462890625	2	0.02	True
top_6	6	9	0.01	400	1501.4118728637695	3.753529682159424	206	0.515	100	4.5815324783325195	4.099270935058594	2	0.02	True
top_6	6	10	0.01	400	1462.3463249206543	3.6558658123016357	212	0.53	100	4.5729594230651855	4.090697631835938	2	0.02	True
top_6	6	11	0.01	400	1429.9503479003906	3.5748758697509766	223	0.5575	100	4.5659565925598145	4.083695068359375	3	0.03	True
top_6	6	12	0.01	400	1390.5534286499023	3.4763835716247558	229	0.5725	100	4.564774513244629	4.082513122558594	3	0.03	True
top_6	6	13	0.01	400	1351.71728515625	3.379293212890625	239	0.5975	100	4.555322647094727	4.073060913085937	3	0.03	True
top_6	6	14	0.01	400	1323.4888610839844	3.308722152709961	235	0.5875	100	4.549100399017334	4.06683837890625	3	0.03	True
top_6	6	15	0.01	400	1286.3829765319824	3.215957441329956	248	0.62	100	4.5479416847229	4.065679931640625	3	0.03	True
top_6	6	16	0.01	400	1248.2087631225586	3.1205219078063964	256	0.64	100	4.53968620300293	4.05742431640625	3	0.03	True
top_6	6	17	0.01	400	1221.0435638427734	3.0526089096069335	264	0.66	100	4.530264377593994	4.0480029296875	3	0.03	True
top_6	6	18	0.01	400	1189.146583557129	2.972866458892822	264	0.66	100	4.519539833068848	4.037278442382813	3	0.03	True
top_6	6	19	0.01	400	1151.5639152526855	2.878909788131714	288	0.72	100	4.505758762359619	4.023497314453125	4	0.04	True
top_6	6	20	0.01	400	1120.1242218017578	2.8003105545043945	290	0.725	100	4.502198219299316	4.0199365234375	4	0.04	True
top_6	6	21	0.01	400	1091.9040985107422	2.7297602462768555	303	0.7575	100	4.49019193649292	4.007930297851562	5	0.05	True
top_6	6	22	0.01	400	1060.6023330688477	2.651505832672119	318	0.795	100	4.489674091339111	4.007412719726562	4	0.04	True
top_6	6	23	0.01	400	1041.1943626403809	2.602985906600952	312	0.78	100	4.478804111480713	3.9965423583984374	5	0.05	True
top_6	6	24	0.01	400	1003.8475646972656	2.509618911743164	327	0.8175	100	4.473221302032471	3.9909600830078125	5	0.05	True
top_6	6	25	0.01	400	976.5621223449707	2.4414053058624265	330	0.825	100	4.457905292510986	3.975643310546875	5	0.05	True
top_6	6	26	0.01	400	948.9723892211914	2.3724309730529787	339	0.8475	100	4.445957660675049	3.9636962890625	6	0.06	True
top_6	6	27	0.01	400	923.3564224243164	2.308391056060791	339	0.8475	100	4.435948371887207	3.9536868286132814	5	0.05	True
top_6	6	28	0.01	400	895.9908561706543	2.2399771404266358	346	0.865	100	4.430964946746826	3.9487030029296877	6	0.06	True
top_6	6	29	0.01	400	868.8984680175781	2.1722461700439455	343	0.8575	100	4.4240570068359375	3.941795654296875	6	0.06	True
top_6	6	30	0.01	400	846.1830978393555	2.115457744598389	349	0.8725	100	4.4033308029174805	3.9210687255859376	5	0.05	True
top_6	6	31	0.01	400	823.3038902282715	2.0582597255706787	355	0.8875	100	4.394396781921387	3.9121353149414064	6	0.06	True
top_6	6	32	0.01	400	800.2453098297119	2.0006132745742797	352	0.88	100	4.381837368011475	3.8995758056640626	6	0.06	True
top_6	6	33	0.01	400	783.2783889770508	1.958195972442627	352	0.88	100	4.365564346313477	3.8833026123046874	7	0.07	True
top_6	6	34	0.01	400	755.4322776794434	1.8885806941986083	357	0.8925	100	4.357358455657959	3.875096435546875	7	0.07	True
top_6	6	35	0.01	400	742.3070297241211	1.8557675743103028	358	0.895	100	4.350149631500244	3.8678878784179687	7	0.07	True
top_6	6	36	0.01	400	713.8227691650391	1.7845569229125977	362	0.905	100	4.339015007019043	3.8567529296875	7	0.07	True
top_6	6	37	0.01	400	691.4187088012695	1.7285467720031737	363	0.9075	100	4.329714298248291	3.8474526977539063	7	0.07	True
top_6	6	38	0.01	400	668.5841865539551	1.6714604663848878	365	0.9125	100	4.32197380065918	3.8397125244140624	6	0.06	True
top_6	6	39	0.01	400	654.9194793701172	1.637298698425293	364	0.91	100	4.318034648895264	3.835772705078125	6	0.06	True
top_6	6	40	0.01	400	634.2792682647705	1.5856981706619262	367	0.9175	100	4.2992424964904785	3.8169805908203127	7	0.07	True
top_6	6	41	0.01	400	617.149055480957	1.5428726387023926	373	0.9325	100	4.293231010437012	3.8109695434570314	6	0.06	True
top_6	6	42	0.01	400	601.5075454711914	1.5037688636779785	370	0.925	100	4.296316146850586	3.8140545654296876	6	0.06	False
top_6	6	43	0.01	400	586.2230834960938	1.4655577087402343	372	0.93	100	4.280976295471191	3.798714599609375	6	0.06	True
top_6	6	44	0.01	400	573.4299259185791	1.4335748147964478	371	0.9275	100	4.2762861251831055	3.7940243530273436	6	0.06	True
top_6	6	45	0.01	400	566.6797752380371	1.4166994380950928	374	0.935	100	4.266524314880371	3.7842626953125	6	0.06	True
top_6	6	46	0.01	400	542.7130146026611	1.3567825365066528	372	0.93	100	4.256306171417236	3.7740447998046873	6	0.06	True
top_6	6	47	0.01	400	530.9547309875488	1.327386827468872	376	0.94	100	4.241441249847412	3.7591796875	6	0.06	True
top_6	6	48	0.01	400	524.628662109375	1.3115716552734376	379	0.9475	100	4.233728408813477	3.7514666748046874	7	0.07	True
top_6	6	49	0.01	400	507.563419342041	1.2689085483551026	380	0.95	100	4.223769664764404	3.7415081787109377	8	0.08	True
top_6	6	50	0.01	400	494.879638671875	1.2371990966796875	378	0.945	100	4.210595607757568	3.7283340454101563	10	0.1	True
top_6	6	51	0.01	400	491.41746520996094	1.2285436630249023	383	0.9575	100	4.194946765899658	3.712685241699219	10	0.1	True
top_6	6	52	0.01	400	479.74452209472656	1.1993613052368164	374	0.935	100	4.1925201416015625	3.7102587890625	10	0.1	True
top_6	6	53	0.01	400	477.93810081481934	1.1948452520370483	382	0.955	100	4.199933052062988	3.7176715087890626	9	0.09	False
top_6	6	54	0.01	400	464.5361385345459	1.1613403463363647	381	0.9525	100	4.194654941558838	3.712393798828125	7	0.07	False
top_6	6	55	0.01	400	450.73962020874023	1.1268490505218507	384	0.96	100	4.177764415740967	3.6955029296875	9	0.09	True
top_6	6	56	0.01	400	442.3805160522461	1.1059512901306152	377	0.9425	100	4.163670539855957	3.68140869140625	10	0.1	True
top_6	6	57	0.01	400	435.72035026550293	1.0893008756637572	383	0.9575	100	4.1586408615112305	3.67637939453125	9	0.09	True
top_6	6	58	0.01	400	426.46101570129395	1.066152539253235	377	0.9425	100	4.15818452835083	3.6759234619140626	11	0.11	True
top_6	6	59	0.01	400	421.4622116088867	1.0536555290222167	382	0.955	100	4.145479202270508	3.6632177734375	10	0.1	True
top_6	6	60	0.01	400	417.54036712646484	1.0438509178161621	381	0.9525	100	4.14703369140625	3.664771728515625	10	0.1	False
top_6	6	61	0.001	400	409.8389072418213	1.0245972681045532	381	0.9525	100	4.140840530395508	3.6585787963867187	9	0.09	True
top_6	6	62	0.001	400	409.86973762512207	1.0246743440628052	382	0.955	100	4.151906967163086	3.6696453857421876	11	0.11	False
top_6	6	63	0.001	400	407.41370964050293	1.0185342741012573	382	0.955	100	4.139823913574219	3.657562255859375	10	0.1	True
top_6	6	64	0.001	400	408.02670097351074	1.0200667524337768	385	0.9625	100	4.139144420623779	3.65688232421875	10	0.1	True
top_6	6	65	0.001	400	405.86246490478516	1.014656162261963	382	0.955	100	4.14555025100708	3.66328857421875	10	0.1	False
top_6	6	66	0.001	400	408.9775981903076	1.0224439954757691	382	0.955	100	4.150308609008789	3.668046875	10	0.1	False
top_6	6	67	0.001	400	408.63086318969727	1.0215771579742432	384	0.96	100	4.15081787109375	3.6685565185546873	9	0.09	False
top_6	6	68	0.001	400	402.64854431152344	1.0066213607788086	379	0.9475	100	4.1390252113342285	3.6567633056640627	10	0.1	True
top_6	6	69	0.001	400	403.1229476928711	1.0078073692321778	383	0.9575	100	4.136721611022949	3.6544598388671874	11	0.11	True
top_6	6	70	0.001	400	401.13825607299805	1.0028456401824952	381	0.9525	100	4.135364055633545	3.6531027221679686	11	0.11	True
top_6	6	71	0.001	400	397.8389663696289	0.9945974159240722	381	0.9525	100	4.129902362823486	3.647640380859375	10	0.1	True
top_6	6	72	0.001	400	395.88367080688477	0.989709177017212	384	0.96	100	4.143551349639893	3.661290283203125	11	0.11	False
top_6	6	73	0.001	400	401.61874771118164	1.004046869277954	382	0.955	100	4.142472267150879	3.6602108764648436	11	0.11	False
top_6	6	74	0.001	400	403.8521537780762	1.0096303844451904	381	0.9525	100	4.139094352722168	3.6568328857421877	11	0.11	False
top_6	6	75	0.001	400	401.9536323547363	1.004884080886841	381	0.9525	100	4.143046855926514	3.6607855224609374	11	0.11	False
top_6	6	76	0.001	400	399.6735496520996	0.999183874130249	382	0.955	100	4.13236141204834	3.6500994873046877	10	0.1	False
top_6	6	77	0.001	400	400.6708526611328	1.0016771316528321	382	0.955	100	4.139880657196045	3.6576193237304686	10	0.1	False
top_6	6	78	0.001	400	401.0279541015625	1.0025698852539062	383	0.9575	100	4.137039661407471	3.65477783203125	10	0.1	False
top_6	6	79	0.001	400	406.06917572021484	1.015172939300537	383	0.9575	100	4.138802528381348	3.6565411376953123	11	0.11	False
top_6	6	80	0.001	400	398.4675579071045	0.9961688947677613	379	0.9475	100	4.130857944488525	3.64859619140625	11	0.11	False
top_6	6	81	0.001	400	399.36760330200195	0.9984190082550048	382	0.955	100	4.14443826675415	3.662176208496094	12	0.12	False
top_6	6	82	0.001	400	398.3788185119629	0.9959470462799073	382	0.955	100	4.140723705291748	3.6584622192382814	11	0.11	False
top_6	6	83	0.001	400	393.035924911499	0.9825898122787475	383	0.9575	100	4.1367902755737305	3.6545285034179686	10	0.1	False
top_6	6	84	0.001	400	390.9910373687744	0.9774775934219361	383	0.9575	100	4.141261100769043	3.658999328613281	11	0.11	False
top_6	6	85	0.001	400	391.6181240081787	0.9790453100204468	386	0.965	100	4.136874675750732	3.654613037109375	10	0.1	False
top_6	6	86	0.001	400	392.09007263183594	0.9802251815795898	383	0.9575	100	4.131793022155762	3.64953125	9	0.09	False
top_6	6	87	0.001	400	393.93717193603516	0.9848429298400879	382	0.955	100	4.127708435058594	3.645447082519531	10	0.1	True
top_6	6	88	0.001	400	396.06207275390625	0.9901551818847656	382	0.955	100	4.129115104675293	3.646853332519531	12	0.12	False
top_6	6	89	0.001	400	392.5131149291992	0.981282787322998	384	0.96	100	4.125122547149658	3.6428607177734373	10	0.1	True
top_6	6	90	0.001	400	395.4044780731201	0.9885111951828003	380	0.95	100	4.124024391174316	3.6417626953125	11	0.11	True
top_6	6	91	0.001	400	392.9743957519531	0.9824359893798829	382	0.955	100	4.131893634796143	3.6496319580078125	10	0.1	False
top_6	6	92	0.001	400	394.6832847595215	0.9867082118988038	382	0.955	100	4.1292924880981445	3.6470306396484373	10	0.1	False
top_6	6	93	0.001	400	391.075927734375	0.9776898193359375	383	0.9575	100	4.125412464141846	3.643150634765625	11	0.11	False
top_6	6	94	0.001	400	390.29486083984375	0.9757371520996094	381	0.9525	100	4.1303300857543945	3.6480682373046873	11	0.11	False
top_6	6	95	0.001	400	389.012845993042	0.972532114982605	381	0.9525	100	4.119490146636963	3.6372283935546874	11	0.11	True
top_6	6	96	0.001	400	387.92148208618164	0.9698037052154541	383	0.9575	100	4.1187744140625	3.6365130615234373	12	0.12	True
top_6	6	97	0.001	400	382.8734760284424	0.9571836900711059	385	0.9625	100	4.129741191864014	3.647479248046875	11	0.11	False
top_6	6	98	0.001	400	383.253812789917	0.9581345319747925	385	0.9625	100	4.1259989738464355	3.6437371826171874	11	0.11	False
top_6	6	99	0.001	400	384.0390090942383	0.9600975227355957	385	0.9625	100	4.129866123199463	3.6476043701171874	11	0.11	False
top_6	6	100	0.001	400	387.74386405944824	0.9693596601486206	385	0.9625	100	4.119836330413818	3.6375750732421874	11	0.11	False
top_7	7	1	0.01	400	1856.8810424804688	4.642202606201172	2	0.005	100	4.649021148681641	4.166759033203125	0	0.0	True
top_7	7	2	0.01	400	1810.2012329101562	4.5255030822753906	18	0.045	100	4.641826152801514	4.159564819335937	1	0.01	True
top_7	7	3	0.01	400	1763.864601135254	4.4096615028381345	35	0.0875	100	4.621029853820801	4.138768310546875	2	0.02	True
top_7	7	4	0.01	400	1726.975814819336	4.31743953704834	73	0.1825	100	4.611270427703857	4.1290087890625	3	0.03	True
top_7	7	5	0.01	400	1685.7037506103516	4.214259376525879	110	0.275	100	4.6017842292785645	4.119522705078125	3	0.03	True
top_7	7	6	0.01	400	1638.9198608398438	4.0972996520996094	140	0.35	100	4.594733238220215	4.112471923828125	3	0.03	True
top_7	7	7	0.01	400	1606.619239807129	4.016548099517823	141	0.3525	100	4.588586330413818	4.106324768066406	3	0.03	True
top_7	7	8	0.01	400	1566.2311363220215	3.915577840805054	157	0.3925	100	4.589421272277832	4.107160034179688	3	0.03	False
top_7	7	9	0.01	400	1525.8508071899414	3.8146270179748534	170	0.425	100	4.583831310272217	4.10156982421875	3	0.03	True
top_7	7	10	0.01	400	1490.0475807189941	3.7251189517974854	188	0.47	100	4.566121578216553	4.08385986328125	2	0.02	True
top_7	7	11	0.01	400	1455.8365783691406	3.6395914459228518	189	0.4725	100	4.566741466522217	4.084479675292969	3	0.03	False
top_7	7	12	0.01	400	1415.8547821044922	3.5396369552612303	203	0.5075	100	4.5624213218688965	4.080159301757813	3	0.03	True
top_7	7	13	0.01	400	1382.3335723876953	3.4558339309692383	210	0.525	100	4.554121017456055	4.071859130859375	4	0.04	True
top_7	7	14	0.01	400	1351.1726837158203	3.377931709289551	215	0.5375	100	4.549799919128418	4.067537841796875	4	0.04	True
top_7	7	15	0.01	400	1316.7882080078125	3.291970520019531	221	0.5525	100	4.546658039093018	4.064396667480469	4	0.04	True
top_7	7	16	0.01	400	1277.9750366210938	3.1949375915527343	243	0.6075	100	4.543519496917725	4.061257934570312	5	0.05	True
top_7	7	17	0.01	400	1253.2098655700684	3.133024663925171	233	0.5825	100	4.532660484313965	4.050398559570312	6	0.06	True
top_7	7	18	0.01	400	1224.7118835449219	3.061779708862305	243	0.6075	100	4.517040729522705	4.034779357910156	4	0.04	True
top_7	7	19	0.01	400	1186.2467231750488	2.965616807937622	270	0.675	100	4.512199878692627	4.029938354492187	4	0.04	True
top_7	7	20	0.01	400	1158.7193489074707	2.8967983722686768	278	0.695	100	4.510385990142822	4.0281240844726565	5	0.05	True
top_7	7	21	0.01	400	1129.7536926269531	2.824384231567383	289	0.7225	100	4.499050140380859	4.016788940429688	5	0.05	True
top_7	7	22	0.01	400	1101.3864784240723	2.7534661960601805	299	0.7475	100	4.488086700439453	4.0058251953125	6	0.06	True
top_7	7	23	0.01	400	1079.764259338379	2.6994106483459475	296	0.74	100	4.477145195007324	3.994883728027344	6	0.06	True
top_7	7	24	0.01	400	1044.6291580200195	2.611572895050049	314	0.785	100	4.471007823944092	3.9887460327148436	8	0.08	True
top_7	7	25	0.01	400	1017.130199432373	2.5428254985809327	324	0.81	100	4.459349155426025	3.97708740234375	7	0.07	True
top_7	7	26	0.01	400	990.1708030700684	2.475427007675171	327	0.8175	100	4.438330173492432	3.956068420410156	8	0.08	True
top_7	7	27	0.01	400	964.1400680541992	2.410350170135498	334	0.835	100	4.434909343719482	3.952648010253906	7	0.07	True
top_7	7	28	0.01	400	938.5844345092773	2.346461086273193	330	0.825	100	4.424905300140381	3.942643737792969	7	0.07	True
top_7	7	29	0.01	400	909.7073669433594	2.2742684173583982	343	0.8575	100	4.413652420043945	3.9313916015625	7	0.07	True
top_7	7	30	0.01	400	889.9496917724609	2.2248742294311525	339	0.8475	100	4.4041290283203125	3.9218673706054688	7	0.07	True
top_7	7	31	0.01	400	863.6770248413086	2.1591925621032715	343	0.8575	100	4.394590377807617	3.912328796386719	6	0.06	True
top_7	7	32	0.01	400	841.4030685424805	2.1035076713562013	344	0.86	100	4.376520156860352	3.894258728027344	7	0.07	True
top_7	7	33	0.01	400	826.4377746582031	2.066094436645508	348	0.87	100	4.3610520362854	3.878790283203125	7	0.07	True
top_7	7	34	0.01	400	796.2577362060547	1.9906443405151366	347	0.8675	100	4.348879814147949	3.8666180419921874	7	0.07	True
top_7	7	35	0.01	400	783.9270401000977	1.959817600250244	354	0.885	100	4.345999240875244	3.86373779296875	7	0.07	True
top_7	7	36	0.01	400	752.551513671875	1.8813787841796874	356	0.89	100	4.33209753036499	3.8498358154296874	7	0.07	True
top_7	7	37	0.01	400	729.4090347290039	1.8235225868225098	360	0.9	100	4.32333517074585	3.8410736083984376	6	0.06	True
top_7	7	38	0.01	400	707.2123031616211	1.7680307579040528	359	0.8975	100	4.316504955291748	3.8342437744140625	7	0.07	True
top_7	7	39	0.01	400	691.4881553649902	1.7287203884124756	360	0.9	100	4.316267490386963	3.8340057373046874	6	0.06	True
top_7	7	40	0.01	400	673.589017868042	1.683972544670105	362	0.905	100	4.292482852935791	3.8102215576171874	6	0.06	True
top_7	7	41	0.01	400	654.129337310791	1.6353233432769776	362	0.905	100	4.276642322540283	3.794380798339844	7	0.07	True
top_7	7	42	0.01	400	638.4553489685059	1.5961383724212646	365	0.9125	100	4.28150749206543	3.79924560546875	7	0.07	False
top_7	7	43	0.01	400	619.9797668457031	1.5499494171142578	366	0.915	100	4.27594518661499	3.7936834716796874	6	0.06	True
top_7	7	44	0.01	400	604.3677635192871	1.5109194087982178	365	0.9125	100	4.2755818367004395	3.7933203125	7	0.07	True
top_7	7	45	0.01	400	598.5469360351562	1.4963673400878905	364	0.91	100	4.261164665222168	3.778902587890625	6	0.06	True
top_7	7	46	0.01	400	574.2044048309326	1.4355110120773316	368	0.92	100	4.249012470245361	3.76675048828125	6	0.06	True
top_7	7	47	0.01	400	559.0960521697998	1.3977401304244994	372	0.93	100	4.239779949188232	3.7575189208984376	6	0.06	True
top_7	7	48	0.01	400	553.82373046875	1.384559326171875	372	0.93	100	4.224140644073486	3.7418789672851562	6	0.06	True
top_7	7	49	0.01	400	536.9374713897705	1.3423436784744263	374	0.935	100	4.205629825592041	3.7233685302734374	7	0.07	True
top_7	7	50	0.01	400	521.9749908447266	1.3049374771118165	375	0.9375	100	4.20081901550293	3.71855712890625	7	0.07	True
top_7	7	51	0.01	400	516.8745918273926	1.2921864795684814	372	0.93	100	4.199887752532959	3.7176263427734373	8	0.08	True
top_7	7	52	0.01	400	504.60155296325684	1.2615038824081422	369	0.9225	100	4.186919689178467	3.7046578979492186	7	0.07	True
top_7	7	53	0.01	400	501.8560905456543	1.2546402263641356	379	0.9475	100	4.1895856857299805	3.70732421875	6	0.06	False
top_7	7	54	0.01	400	486.8741569519043	1.2171853923797606	376	0.94	100	4.209750175476074	3.7274884033203124	6	0.06	False
top_7	7	55	0.01	400	474.328369140625	1.1858209228515626	382	0.955	100	4.188864707946777	3.706602783203125	5	0.05	False
top_7	7	56	0.01	400	462.6673755645752	1.156668438911438	377	0.9425	100	4.174409866333008	3.6921478271484376	6	0.06	True
top_7	7	57	0.01	400	456.5786190032959	1.1414465475082398	378	0.945	100	4.164586544036865	3.6823248291015624	5	0.05	True
top_7	7	58	0.01	400	447.09460639953613	1.1177365159988404	378	0.945	100	4.161520481109619	3.679259033203125	6	0.06	True
top_7	7	59	0.01	400	441.688081741333	1.1042202043533325	377	0.9425	100	4.159682273864746	3.677420654296875	6	0.06	True
top_7	7	60	0.01	400	437.236270904541	1.0930906772613525	380	0.95	100	4.1575927734375	3.6753311157226562	5	0.05	True
top_7	7	61	0.001	400	425.91332054138184	1.0647833013534547	382	0.955	100	4.147878646850586	3.6656170654296876	5	0.05	True
top_7	7	62	0.001	400	426.89237213134766	1.0672309303283691	382	0.955	100	4.155122756958008	3.6728610229492187	8	0.08	False
top_7	7	63	0.001	400	423.20648860931396	1.058016221523285	383	0.9575	100	4.143069267272949	3.6608074951171874	9	0.09	True
top_7	7	64	0.001	400	425.1221122741699	1.062805280685425	383	0.9575	100	4.140930652618408	3.6586688232421873	7	0.07	True
top_7	7	65	0.001	400	422.09817123413086	1.0552454280853272	383	0.9575	100	4.153491497039795	3.6712301635742186	6	0.06	False
top_7	7	66	0.001	400	426.0428352355957	1.0651070880889892	382	0.955	100	4.157268047332764	3.6750067138671874	7	0.07	False
top_7	7	67	0.001	400	427.3959140777588	1.068489785194397	383	0.9575	100	4.161518096923828	3.679256591796875	5	0.05	False
top_7	7	68	0.001	400	420.2348937988281	1.0505872344970704	381	0.9525	100	4.148005485534668	3.6657440185546877	7	0.07	False
top_7	7	69	0.001	400	421.293643951416	1.05323410987854	384	0.96	100	4.14457368850708	3.662312316894531	8	0.08	False
top_7	7	70	0.001	400	419.12332916259766	1.047808322906494	379	0.9475	100	4.143174171447754	3.6609124755859375	7	0.07	False
top_7	7	71	0.001	400	413.7272434234619	1.0343181085586548	382	0.955	100	4.1403117179870605	3.6580499267578124	7	0.07	True
top_7	7	72	0.001	400	411.668270111084	1.02917067527771	381	0.9525	100	4.152883529663086	3.6706219482421876	5	0.05	False
top_7	7	73	0.001	400	419.4208793640137	1.048552198410034	382	0.955	100	4.153685092926025	3.67142333984375	9	0.09	False
top_7	7	74	0.001	400	419.15441513061523	1.047886037826538	380	0.95	100	4.150110244750977	3.6678485107421874	7	0.07	False
top_7	7	75	0.001	400	418.3046684265137	1.0457616710662843	379	0.9475	100	4.1524338722229	3.670172119140625	7	0.07	False
top_7	7	76	0.001	400	415.42520904541016	1.0385630226135254	381	0.9525	100	4.143154144287109	3.6608926391601564	8	0.08	False
top_7	7	77	0.001	400	417.3050365447998	1.0432625913619995	381	0.9525	100	4.151649475097656	3.6693878173828125	8	0.08	False
top_7	7	78	0.001	400	416.0968475341797	1.0402421188354491	383	0.9575	100	4.147976398468018	3.6657150268554686	5	0.05	False
top_7	7	79	0.001	400	422.21435546875	1.055535888671875	380	0.95	100	4.141770362854004	3.6595086669921875	7	0.07	False
top_7	7	80	0.001	400	413.6166019439697	1.0340415048599243	378	0.945	100	4.137482643127441	3.655221252441406	7	0.07	True
top_7	7	81	0.001	400	416.9309883117676	1.042327470779419	382	0.955	100	4.150353908538818	3.6680923461914063	8	0.08	False
top_7	7	82	0.001	400	415.7185935974121	1.0392964839935304	382	0.955	100	4.149794101715088	3.6675323486328124	8	0.08	False
top_7	7	83	0.001	400	409.7120666503906	1.0242801666259767	384	0.96	100	4.147605895996094	3.6653448486328126	8	0.08	False
top_7	7	84	0.001	400	406.74478340148926	1.016861958503723	382	0.955	100	4.1501874923706055	3.6679254150390626	7	0.07	False
top_7	7	85	0.001	400	407.22357749938965	1.0180589437484742	384	0.96	100	4.141412734985352	3.659151306152344	8	0.08	False
top_7	7	86	0.001	400	408.6116189956665	1.0215290474891663	385	0.9625	100	4.14191198348999	3.6596499633789064	7	0.07	False
top_7	7	87	0.001	400	407.9848213195801	1.0199620532989502	379	0.9475	100	4.138949394226074	3.6566876220703124	9	0.09	False
top_7	7	88	0.001	400	412.3365364074707	1.0308413410186767	380	0.95	100	4.143599033355713	3.6613372802734374	8	0.08	False
top_7	7	89	0.001	400	406.9093132019043	1.0172732830047608	378	0.945	100	4.1419854164123535	3.659723815917969	8	0.08	False
top_7	7	90	0.001	400	411.76323413848877	1.029408085346222	380	0.95	100	4.135319232940674	3.6530572509765626	8	0.08	True
top_7	7	91	0.001	400	407.67442893981934	1.0191860723495483	381	0.9525	100	4.137119293212891	3.6548577880859376	8	0.08	False
top_7	7	92	0.001	400	410.58619499206543	1.0264654874801635	380	0.95	100	4.132511615753174	3.6502496337890626	8	0.08	True
top_7	7	93	0.001	400	407.47103118896484	1.0186775779724122	381	0.9525	100	4.124411582946777	3.642149658203125	9	0.09	True
top_7	7	94	0.001	400	404.5783166885376	1.011445791721344	382	0.955	100	4.1329026222229	3.650640869140625	9	0.09	False
top_7	7	95	0.001	400	403.4889793395996	1.008722448348999	382	0.955	100	4.13063907623291	3.6483773803710937	8	0.08	False
top_7	7	96	0.001	400	402.42649841308594	1.0060662460327148	382	0.955	100	4.131378173828125	3.6491168212890623	8	0.08	False
top_7	7	97	0.001	400	396.86163330078125	0.9921540832519531	386	0.965	100	4.142824172973633	3.660562744140625	8	0.08	False
top_7	7	98	0.001	400	397.16152572631836	0.9929038143157959	383	0.9575	100	4.133500099182129	3.651239013671875	8	0.08	False
top_7	7	99	0.001	400	398.1291160583496	0.995322790145874	383	0.9575	100	4.13745641708374	3.6551947021484374	8	0.08	False
top_7	7	100	0.001	400	401.35939025878906	1.0033984756469727	383	0.9575	100	4.132877349853516	3.6506158447265626	8	0.08	False
